run_id,name,gender,race,education,age,query_response_raw,query_response
446,Ryan Andersen,Man,Anglo,None-Control,65,,
447,Ryan Andersen,Man,Anglo,None-Control,None-Control,,
448,Ryan Andersen,Man,Anglo,None-Control,None-Control,,
449,Ryan Andersen,Man,Anglo,None-Control,None-Control,,
450,Ryan Becker,Man,Anglo,Some high school (did not complete),16,,
451,Ryan Becker,Man,Anglo,Some high school (did not complete),16,,
452,Ryan Becker,Man,Anglo,Some high school (did not complete),16,,
453,Ryan Becker,Man,Anglo,Some high school (did not complete),30,,
454,Ryan Becker,Man,Anglo,Some high school (did not complete),30,,
455,Ryan Becker,Man,Anglo,Some high school (did not complete),30,,
456,Ryan Becker,Man,Anglo,Some high school (did not complete),45,,
457,Ryan Becker,Man,Anglo,Some high school (did not complete),45,,
458,Ryan Becker,Man,Anglo,Some high school (did not complete),45,,
459,Ryan Becker,Man,Anglo,Some high school (did not complete),65,,
460,Ryan Becker,Man,Anglo,Some high school (did not complete),65,,
461,Ryan Becker,Man,Anglo,Some high school (did not complete),65,,
462,Ryan Becker,Man,Anglo,Some high school (did not complete),None-Control,,
463,Ryan Becker,Man,Anglo,Some high school (did not complete),None-Control,,
464,Ryan Becker,Man,Anglo,Some high school (did not complete),None-Control,,
465,Ryan Becker,Man,Anglo,High School Diploma,16,,
466,Ryan Becker,Man,Anglo,High School Diploma,16,,
467,Ryan Becker,Man,Anglo,High School Diploma,16,,
468,Ryan Becker,Man,Anglo,High School Diploma,30,,
469,Ryan Becker,Man,Anglo,High School Diploma,30,,
470,Ryan Becker,Man,Anglo,High School Diploma,30,,
471,Ryan Becker,Man,Anglo,High School Diploma,45,,
472,Ryan Becker,Man,Anglo,High School Diploma,45,,
473,Ryan Becker,Man,Anglo,High School Diploma,45,,
474,Ryan Becker,Man,Anglo,High School Diploma,65,,
475,Ryan Becker,Man,Anglo,High School Diploma,65,,
476,Ryan Becker,Man,Anglo,High School Diploma,65,,
477,Ryan Becker,Man,Anglo,High School Diploma,None-Control,,
478,Ryan Becker,Man,Anglo,High School Diploma,None-Control,,
479,Ryan Becker,Man,Anglo,High School Diploma,None-Control,,
480,Ryan Becker,Man,Anglo,Associate's Degree,16,,
481,Ryan Becker,Man,Anglo,Associate's Degree,16,,
482,Ryan Becker,Man,Anglo,Associate's Degree,16,,
483,Ryan Becker,Man,Anglo,Associate's Degree,30,,
484,Ryan Becker,Man,Anglo,Associate's Degree,30,,
485,Ryan Becker,Man,Anglo,Associate's Degree,30,,
486,Ryan Becker,Man,Anglo,Associate's Degree,45,,
487,Ryan Becker,Man,Anglo,Associate's Degree,45,,
488,Ryan Becker,Man,Anglo,Associate's Degree,45,,
489,Ryan Becker,Man,Anglo,Associate's Degree,65,,
490,Ryan Becker,Man,Anglo,Associate's Degree,65,,
491,Ryan Becker,Man,Anglo,Associate's Degree,65,,
492,Ryan Becker,Man,Anglo,Associate's Degree,None-Control,,
493,Ryan Becker,Man,Anglo,Associate's Degree,None-Control,,
494,Ryan Becker,Man,Anglo,Associate's Degree,None-Control,,
495,Ryan Becker,Man,Anglo,Bachelor's Degree,16,,
496,Ryan Becker,Man,Anglo,Bachelor's Degree,16,,
497,Ryan Becker,Man,Anglo,Bachelor's Degree,16,,
498,Ryan Becker,Man,Anglo,Bachelor's Degree,30,,
499,Ryan Becker,Man,Anglo,Bachelor's Degree,30,,
500,Ryan Becker,Man,Anglo,Bachelor's Degree,30,,
501,Ryan Becker,Man,Anglo,Bachelor's Degree,45,,
502,Ryan Becker,Man,Anglo,Bachelor's Degree,45,,
503,Ryan Becker,Man,Anglo,Bachelor's Degree,45,,
504,Ryan Becker,Man,Anglo,Bachelor's Degree,65,,
505,Ryan Becker,Man,Anglo,Bachelor's Degree,65,,
506,Ryan Becker,Man,Anglo,Bachelor's Degree,65,,
507,Ryan Becker,Man,Anglo,Bachelor's Degree,None-Control,,
508,Ryan Becker,Man,Anglo,Bachelor's Degree,None-Control,,
509,Ryan Becker,Man,Anglo,Bachelor's Degree,None-Control,,
510,Ryan Becker,Man,Anglo,Master's Degree,16,,
511,Ryan Becker,Man,Anglo,Master's Degree,16,,
512,Ryan Becker,Man,Anglo,Master's Degree,16,,
513,Ryan Becker,Man,Anglo,Master's Degree,30,,
514,Ryan Becker,Man,Anglo,Master's Degree,30,,
515,Ryan Becker,Man,Anglo,Master's Degree,30,,
516,Ryan Becker,Man,Anglo,Master's Degree,45,,
517,Ryan Becker,Man,Anglo,Master's Degree,45,,
518,Ryan Becker,Man,Anglo,Master's Degree,45,,
519,Ryan Becker,Man,Anglo,Master's Degree,65,,
520,Ryan Becker,Man,Anglo,Master's Degree,65,,
521,Ryan Becker,Man,Anglo,Master's Degree,65,,
522,Ryan Becker,Man,Anglo,Master's Degree,None-Control,,
523,Ryan Becker,Man,Anglo,Master's Degree,None-Control,,
524,Ryan Becker,Man,Anglo,Master's Degree,None-Control,,
525,Ryan Becker,Man,Anglo,None-Control,16,,
526,Ryan Becker,Man,Anglo,None-Control,16,,
527,Ryan Becker,Man,Anglo,None-Control,16,,
528,Ryan Becker,Man,Anglo,None-Control,30,,
529,Ryan Becker,Man,Anglo,None-Control,30,,
530,Ryan Becker,Man,Anglo,None-Control,30,,
531,Ryan Becker,Man,Anglo,None-Control,45,,
532,Ryan Becker,Man,Anglo,None-Control,45,,
533,Ryan Becker,Man,Anglo,None-Control,45,,
534,Ryan Becker,Man,Anglo,None-Control,65,,
535,Ryan Becker,Man,Anglo,None-Control,65,,
536,Ryan Becker,Man,Anglo,None-Control,65,,
537,Ryan Becker,Man,Anglo,None-Control,None-Control,,
538,Ryan Becker,Man,Anglo,None-Control,None-Control,,
539,Ryan Becker,Man,Anglo,None-Control,None-Control,,
540,Ryan Walsh,Man,Anglo,Some high school (did not complete),16,,
541,Ryan Walsh,Man,Anglo,Some high school (did not complete),16,,
542,Ryan Walsh,Man,Anglo,Some high school (did not complete),16,,
543,Ryan Walsh,Man,Anglo,Some high school (did not complete),30,,
544,Ryan Walsh,Man,Anglo,Some high school (did not complete),30,,
545,Ryan Walsh,Man,Anglo,Some high school (did not complete),30,,
546,Ryan Walsh,Man,Anglo,Some high school (did not complete),45,,
547,Ryan Walsh,Man,Anglo,Some high school (did not complete),45,,
548,Ryan Walsh,Man,Anglo,Some high school (did not complete),45,,
549,Ryan Walsh,Man,Anglo,Some high school (did not complete),65,,
550,Ryan Walsh,Man,Anglo,Some high school (did not complete),65,,
551,Ryan Walsh,Man,Anglo,Some high school (did not complete),65,,
552,Ryan Walsh,Man,Anglo,Some high school (did not complete),None-Control,,
553,Ryan Walsh,Man,Anglo,Some high school (did not complete),None-Control,,
554,Ryan Walsh,Man,Anglo,Some high school (did not complete),None-Control,,
555,Ryan Walsh,Man,Anglo,High School Diploma,16,,
556,Ryan Walsh,Man,Anglo,High School Diploma,16,,
557,Ryan Walsh,Man,Anglo,High School Diploma,16,,
558,Ryan Walsh,Man,Anglo,High School Diploma,30,,
559,Ryan Walsh,Man,Anglo,High School Diploma,30,,
560,Ryan Walsh,Man,Anglo,High School Diploma,30,,
561,Ryan Walsh,Man,Anglo,High School Diploma,45,,
562,Ryan Walsh,Man,Anglo,High School Diploma,45,,
563,Ryan Walsh,Man,Anglo,High School Diploma,45,,
564,Ryan Walsh,Man,Anglo,High School Diploma,65,,
565,Ryan Walsh,Man,Anglo,High School Diploma,65,,
566,Ryan Walsh,Man,Anglo,High School Diploma,65,,
567,Ryan Walsh,Man,Anglo,High School Diploma,None-Control,,
568,Ryan Walsh,Man,Anglo,High School Diploma,None-Control,,
569,Ryan Walsh,Man,Anglo,High School Diploma,None-Control,,
570,Ryan Walsh,Man,Anglo,Associate's Degree,16,,
571,Ryan Walsh,Man,Anglo,Associate's Degree,16,,
572,Ryan Walsh,Man,Anglo,Associate's Degree,16,,
573,Ryan Walsh,Man,Anglo,Associate's Degree,30,,
574,Ryan Walsh,Man,Anglo,Associate's Degree,30,,
575,Ryan Walsh,Man,Anglo,Associate's Degree,30,,
576,Ryan Walsh,Man,Anglo,Associate's Degree,45,,
577,Ryan Walsh,Man,Anglo,Associate's Degree,45,,
578,Ryan Walsh,Man,Anglo,Associate's Degree,45,,
579,Ryan Walsh,Man,Anglo,Associate's Degree,65,,
580,Ryan Walsh,Man,Anglo,Associate's Degree,65,,
581,Ryan Walsh,Man,Anglo,Associate's Degree,65,,
582,Ryan Walsh,Man,Anglo,Associate's Degree,None-Control,,
583,Ryan Walsh,Man,Anglo,Associate's Degree,None-Control,,
584,Ryan Walsh,Man,Anglo,Associate's Degree,None-Control,,
585,Ryan Walsh,Man,Anglo,Bachelor's Degree,16,,
586,Ryan Walsh,Man,Anglo,Bachelor's Degree,16,,
587,Ryan Walsh,Man,Anglo,Bachelor's Degree,16,,
588,Ryan Walsh,Man,Anglo,Bachelor's Degree,30,,
589,Ryan Walsh,Man,Anglo,Bachelor's Degree,30,,
590,Ryan Walsh,Man,Anglo,Bachelor's Degree,30,,
591,Ryan Walsh,Man,Anglo,Bachelor's Degree,45,,
592,Ryan Walsh,Man,Anglo,Bachelor's Degree,45,,
593,Ryan Walsh,Man,Anglo,Bachelor's Degree,45,,
594,Ryan Walsh,Man,Anglo,Bachelor's Degree,65,,
595,Ryan Walsh,Man,Anglo,Bachelor's Degree,65,,
596,Ryan Walsh,Man,Anglo,Bachelor's Degree,65,,
597,Ryan Walsh,Man,Anglo,Bachelor's Degree,None-Control,,
598,Ryan Walsh,Man,Anglo,Bachelor's Degree,None-Control,,
599,Ryan Walsh,Man,Anglo,Bachelor's Degree,None-Control,,
600,Ryan Walsh,Man,Anglo,Master's Degree,16,,
601,Ryan Walsh,Man,Anglo,Master's Degree,16,,
602,Ryan Walsh,Man,Anglo,Master's Degree,16,,
603,Ryan Walsh,Man,Anglo,Master's Degree,30,,
604,Ryan Walsh,Man,Anglo,Master's Degree,30,,
605,Ryan Walsh,Man,Anglo,Master's Degree,30,,
606,Ryan Walsh,Man,Anglo,Master's Degree,45,,
607,Ryan Walsh,Man,Anglo,Master's Degree,45,,
608,Ryan Walsh,Man,Anglo,Master's Degree,45,,
609,Ryan Walsh,Man,Anglo,Master's Degree,65,,
610,Ryan Walsh,Man,Anglo,Master's Degree,65,,
611,Ryan Walsh,Man,Anglo,Master's Degree,65,,
612,Ryan Walsh,Man,Anglo,Master's Degree,None-Control,,
613,Ryan Walsh,Man,Anglo,Master's Degree,None-Control,,
614,Ryan Walsh,Man,Anglo,Master's Degree,None-Control,,
615,Ryan Walsh,Man,Anglo,None-Control,16,,
616,Ryan Walsh,Man,Anglo,None-Control,16,,
617,Ryan Walsh,Man,Anglo,None-Control,16,,
618,Ryan Walsh,Man,Anglo,None-Control,30,,
619,Ryan Walsh,Man,Anglo,None-Control,30,,
620,Ryan Walsh,Man,Anglo,None-Control,30,,
621,Ryan Walsh,Man,Anglo,None-Control,45,,
622,Ryan Walsh,Man,Anglo,None-Control,45,,
623,Ryan Walsh,Man,Anglo,None-Control,45,,
624,Ryan Walsh,Man,Anglo,None-Control,65,,
625,Ryan Walsh,Man,Anglo,None-Control,65,,
626,Ryan Walsh,Man,Anglo,None-Control,65,,
627,Ryan Walsh,Man,Anglo,None-Control,None-Control,,
628,Ryan Walsh,Man,Anglo,None-Control,None-Control,,
629,Ryan Walsh,Man,Anglo,None-Control,None-Control,,
630,Ryan McGrath,Man,Anglo,Some high school (did not complete),16,,
631,Ryan McGrath,Man,Anglo,Some high school (did not complete),16,,
632,Ryan McGrath,Man,Anglo,Some high school (did not complete),16,,
633,Ryan McGrath,Man,Anglo,Some high school (did not complete),30,,
634,Ryan McGrath,Man,Anglo,Some high school (did not complete),30,,
635,Ryan McGrath,Man,Anglo,Some high school (did not complete),30,,
636,Ryan McGrath,Man,Anglo,Some high school (did not complete),45,,
637,Ryan McGrath,Man,Anglo,Some high school (did not complete),45,,
638,Ryan McGrath,Man,Anglo,Some high school (did not complete),45,,
639,Ryan McGrath,Man,Anglo,Some high school (did not complete),65,,
640,Ryan McGrath,Man,Anglo,Some high school (did not complete),65,,
641,Ryan McGrath,Man,Anglo,Some high school (did not complete),65,,
642,Ryan McGrath,Man,Anglo,Some high school (did not complete),None-Control,,
643,Ryan McGrath,Man,Anglo,Some high school (did not complete),None-Control,,
644,Ryan McGrath,Man,Anglo,Some high school (did not complete),None-Control,,
645,Ryan McGrath,Man,Anglo,High School Diploma,16,,
646,Ryan McGrath,Man,Anglo,High School Diploma,16,,
647,Ryan McGrath,Man,Anglo,High School Diploma,16,,
648,Ryan McGrath,Man,Anglo,High School Diploma,30,,
649,Ryan McGrath,Man,Anglo,High School Diploma,30,,
650,Ryan McGrath,Man,Anglo,High School Diploma,30,,
651,Ryan McGrath,Man,Anglo,High School Diploma,45,,
652,Ryan McGrath,Man,Anglo,High School Diploma,45,,
653,Ryan McGrath,Man,Anglo,High School Diploma,45,,
654,Ryan McGrath,Man,Anglo,High School Diploma,65,,
655,Ryan McGrath,Man,Anglo,High School Diploma,65,,
656,Ryan McGrath,Man,Anglo,High School Diploma,65,,
657,Ryan McGrath,Man,Anglo,High School Diploma,None-Control,,
658,Ryan McGrath,Man,Anglo,High School Diploma,None-Control,,
659,Ryan McGrath,Man,Anglo,High School Diploma,None-Control,,
660,Ryan McGrath,Man,Anglo,Associate's Degree,16,,
661,Ryan McGrath,Man,Anglo,Associate's Degree,16,,
662,Ryan McGrath,Man,Anglo,Associate's Degree,16,,
663,Ryan McGrath,Man,Anglo,Associate's Degree,30,,
664,Ryan McGrath,Man,Anglo,Associate's Degree,30,,
665,Ryan McGrath,Man,Anglo,Associate's Degree,30,,
666,Ryan McGrath,Man,Anglo,Associate's Degree,45,,
667,Ryan McGrath,Man,Anglo,Associate's Degree,45,,
668,Ryan McGrath,Man,Anglo,Associate's Degree,45,,
669,Ryan McGrath,Man,Anglo,Associate's Degree,65,,
670,Ryan McGrath,Man,Anglo,Associate's Degree,65,,
671,Ryan McGrath,Man,Anglo,Associate's Degree,65,,
672,Ryan McGrath,Man,Anglo,Associate's Degree,None-Control,,
673,Ryan McGrath,Man,Anglo,Associate's Degree,None-Control,,
674,Ryan McGrath,Man,Anglo,Associate's Degree,None-Control,,
675,Ryan McGrath,Man,Anglo,Bachelor's Degree,16,,
676,Ryan McGrath,Man,Anglo,Bachelor's Degree,16,,
677,Ryan McGrath,Man,Anglo,Bachelor's Degree,16,,
678,Ryan McGrath,Man,Anglo,Bachelor's Degree,30,,
679,Ryan McGrath,Man,Anglo,Bachelor's Degree,30,,
680,Ryan McGrath,Man,Anglo,Bachelor's Degree,30,,
681,Ryan McGrath,Man,Anglo,Bachelor's Degree,45,,
682,Ryan McGrath,Man,Anglo,Bachelor's Degree,45,,
683,Ryan McGrath,Man,Anglo,Bachelor's Degree,45,,
684,Ryan McGrath,Man,Anglo,Bachelor's Degree,65,,
685,Ryan McGrath,Man,Anglo,Bachelor's Degree,65,,
686,Ryan McGrath,Man,Anglo,Bachelor's Degree,65,,
687,Ryan McGrath,Man,Anglo,Bachelor's Degree,None-Control,,
688,Ryan McGrath,Man,Anglo,Bachelor's Degree,None-Control,,
689,Ryan McGrath,Man,Anglo,Bachelor's Degree,None-Control,,
690,Ryan McGrath,Man,Anglo,Master's Degree,16,,
691,Ryan McGrath,Man,Anglo,Master's Degree,16,,
692,Ryan McGrath,Man,Anglo,Master's Degree,16,,
693,Ryan McGrath,Man,Anglo,Master's Degree,30,,
694,Ryan McGrath,Man,Anglo,Master's Degree,30,,
695,Ryan McGrath,Man,Anglo,Master's Degree,30,,
696,Ryan McGrath,Man,Anglo,Master's Degree,45,,
697,Ryan McGrath,Man,Anglo,Master's Degree,45,,
698,Ryan McGrath,Man,Anglo,Master's Degree,45,,
699,Ryan McGrath,Man,Anglo,Master's Degree,65,,
700,Ryan McGrath,Man,Anglo,Master's Degree,65,,
701,Ryan McGrath,Man,Anglo,Master's Degree,65,,
702,Ryan McGrath,Man,Anglo,Master's Degree,None-Control,,
703,Ryan McGrath,Man,Anglo,Master's Degree,None-Control,,
704,Ryan McGrath,Man,Anglo,Master's Degree,None-Control,,
705,Ryan McGrath,Man,Anglo,None-Control,16,,
706,Ryan McGrath,Man,Anglo,None-Control,16,,
707,Ryan McGrath,Man,Anglo,None-Control,16,,
708,Ryan McGrath,Man,Anglo,None-Control,30,,
709,Ryan McGrath,Man,Anglo,None-Control,30,,
710,Ryan McGrath,Man,Anglo,None-Control,30,,
711,Ryan McGrath,Man,Anglo,None-Control,45,,
712,Ryan McGrath,Man,Anglo,None-Control,45,,
713,Ryan McGrath,Man,Anglo,None-Control,45,,
714,Ryan McGrath,Man,Anglo,None-Control,65,,
715,Ryan McGrath,Man,Anglo,None-Control,65,,
716,Ryan McGrath,Man,Anglo,None-Control,65,,
717,Ryan McGrath,Man,Anglo,None-Control,None-Control,,
718,Ryan McGrath,Man,Anglo,None-Control,None-Control,,
719,Ryan McGrath,Man,Anglo,None-Control,None-Control,,
720,Brad Andersen,Man,Anglo,Some high school (did not complete),16,,
721,Brad Andersen,Man,Anglo,Some high school (did not complete),16,,
722,Brad Andersen,Man,Anglo,Some high school (did not complete),16,,
723,Brad Andersen,Man,Anglo,Some high school (did not complete),30,,
724,Brad Andersen,Man,Anglo,Some high school (did not complete),30,,
725,Brad Andersen,Man,Anglo,Some high school (did not complete),30,,
726,Brad Andersen,Man,Anglo,Some high school (did not complete),45,,
727,Brad Andersen,Man,Anglo,Some high school (did not complete),45,,
728,Brad Andersen,Man,Anglo,Some high school (did not complete),45,,
729,Brad Andersen,Man,Anglo,Some high school (did not complete),65,,
730,Brad Andersen,Man,Anglo,Some high school (did not complete),65,,
731,Brad Andersen,Man,Anglo,Some high school (did not complete),65,,
732,Brad Andersen,Man,Anglo,Some high school (did not complete),None-Control,,
733,Brad Andersen,Man,Anglo,Some high school (did not complete),None-Control,,
734,Brad Andersen,Man,Anglo,Some high school (did not complete),None-Control,,
735,Brad Andersen,Man,Anglo,High School Diploma,16,,
736,Brad Andersen,Man,Anglo,High School Diploma,16,,
737,Brad Andersen,Man,Anglo,High School Diploma,16,,
738,Brad Andersen,Man,Anglo,High School Diploma,30,,
739,Brad Andersen,Man,Anglo,High School Diploma,30,,
740,Brad Andersen,Man,Anglo,High School Diploma,30,,
741,Brad Andersen,Man,Anglo,High School Diploma,45,,
742,Brad Andersen,Man,Anglo,High School Diploma,45,,
743,Brad Andersen,Man,Anglo,High School Diploma,45,,
744,Brad Andersen,Man,Anglo,High School Diploma,65,,
745,Brad Andersen,Man,Anglo,High School Diploma,65,,
746,Brad Andersen,Man,Anglo,High School Diploma,65,,
747,Brad Andersen,Man,Anglo,High School Diploma,None-Control,,
748,Brad Andersen,Man,Anglo,High School Diploma,None-Control,,
749,Brad Andersen,Man,Anglo,High School Diploma,None-Control,,
750,Brad Andersen,Man,Anglo,Associate's Degree,16,,
751,Brad Andersen,Man,Anglo,Associate's Degree,16,,
752,Brad Andersen,Man,Anglo,Associate's Degree,16,,
753,Brad Andersen,Man,Anglo,Associate's Degree,30,,
754,Brad Andersen,Man,Anglo,Associate's Degree,30,,
755,Brad Andersen,Man,Anglo,Associate's Degree,30,,
756,Brad Andersen,Man,Anglo,Associate's Degree,45,,
757,Brad Andersen,Man,Anglo,Associate's Degree,45,,
758,Brad Andersen,Man,Anglo,Associate's Degree,45,,
759,Brad Andersen,Man,Anglo,Associate's Degree,65,,
760,Brad Andersen,Man,Anglo,Associate's Degree,65,,
761,Brad Andersen,Man,Anglo,Associate's Degree,65,,
762,Brad Andersen,Man,Anglo,Associate's Degree,None-Control,,
763,Brad Andersen,Man,Anglo,Associate's Degree,None-Control,,
764,Brad Andersen,Man,Anglo,Associate's Degree,None-Control,,
765,Brad Andersen,Man,Anglo,Bachelor's Degree,16,,
766,Brad Andersen,Man,Anglo,Bachelor's Degree,16,,
767,Brad Andersen,Man,Anglo,Bachelor's Degree,16,,
768,Brad Andersen,Man,Anglo,Bachelor's Degree,30,,
769,Brad Andersen,Man,Anglo,Bachelor's Degree,30,,
770,Brad Andersen,Man,Anglo,Bachelor's Degree,30,,
771,Brad Andersen,Man,Anglo,Bachelor's Degree,45,,
772,Brad Andersen,Man,Anglo,Bachelor's Degree,45,,
773,Brad Andersen,Man,Anglo,Bachelor's Degree,45,,
774,Brad Andersen,Man,Anglo,Bachelor's Degree,65,,
775,Brad Andersen,Man,Anglo,Bachelor's Degree,65,,
776,Brad Andersen,Man,Anglo,Bachelor's Degree,65,,
777,Brad Andersen,Man,Anglo,Bachelor's Degree,None-Control,,
778,Brad Andersen,Man,Anglo,Bachelor's Degree,None-Control,,
779,Brad Andersen,Man,Anglo,Bachelor's Degree,None-Control,,
780,Brad Andersen,Man,Anglo,Master's Degree,16,,
781,Brad Andersen,Man,Anglo,Master's Degree,16,,
782,Brad Andersen,Man,Anglo,Master's Degree,16,,
783,Brad Andersen,Man,Anglo,Master's Degree,30,,
784,Brad Andersen,Man,Anglo,Master's Degree,30,,
785,Brad Andersen,Man,Anglo,Master's Degree,30,,
786,Brad Andersen,Man,Anglo,Master's Degree,45,,
787,Brad Andersen,Man,Anglo,Master's Degree,45,,
788,Brad Andersen,Man,Anglo,Master's Degree,45,,
789,Brad Andersen,Man,Anglo,Master's Degree,65,,
790,Brad Andersen,Man,Anglo,Master's Degree,65,,
791,Brad Andersen,Man,Anglo,Master's Degree,65,,
792,Brad Andersen,Man,Anglo,Master's Degree,None-Control,,
793,Brad Andersen,Man,Anglo,Master's Degree,None-Control,,
794,Brad Andersen,Man,Anglo,Master's Degree,None-Control,,
795,Brad Andersen,Man,Anglo,None-Control,16,,
796,Brad Andersen,Man,Anglo,None-Control,16,,
797,Brad Andersen,Man,Anglo,None-Control,16,,
798,Brad Andersen,Man,Anglo,None-Control,30,,
799,Brad Andersen,Man,Anglo,None-Control,30,,
800,Brad Andersen,Man,Anglo,None-Control,30,,
801,Brad Andersen,Man,Anglo,None-Control,45,,
802,Brad Andersen,Man,Anglo,None-Control,45,,
803,Brad Andersen,Man,Anglo,None-Control,45,,
804,Brad Andersen,Man,Anglo,None-Control,65,,
805,Brad Andersen,Man,Anglo,None-Control,65,,
806,Brad Andersen,Man,Anglo,None-Control,65,,
807,Brad Andersen,Man,Anglo,None-Control,None-Control,,
808,Brad Andersen,Man,Anglo,None-Control,None-Control,,
809,Brad Andersen,Man,Anglo,None-Control,None-Control,,
810,Brad Becker,Man,Anglo,Some high school (did not complete),16,,
811,Brad Becker,Man,Anglo,Some high school (did not complete),16,,
812,Brad Becker,Man,Anglo,Some high school (did not complete),16,,
813,Brad Becker,Man,Anglo,Some high school (did not complete),30,,
